,class,wet,count,dry,aspect,elevation_below,year_month,season,percent_wet,km2_wet,km2_dry,km2_all,year,month
27,315_3500,133,3532,1100,315,3500,2020-12,2020,0.10786699107866991,1.3300000000000003,11.000000000000002,35.32000000000001,2020,12
28,45_2000,1933,32185,2677,45,2000,2020-12,2020,0.4193058568329718,19.330000000000005,26.770000000000007,321.8500000000001,2020,12
29,90_3000,743,13201,4213,90,3000,2020-12,2020,0.14991928974979823,7.4300000000000015,42.13000000000001,132.01000000000002,2020,12
30,180_3500,31,2232,677,180,3500,2020-12,2020,0.043785310734463276,0.31000000000000005,6.770000000000001,22.320000000000004,2020,12
31,0_4500,0,0,0,0,4500,2020-12,2020,,0.0,0.0,0.0,2020,12
32,135_4000,0,14,0,135,4000,2020-12,2020,,0.0,0.0,0.14,2020,12
33,90_2500,4328,27594,4527,90,2500,2020-12,2020,0.48876341050254096,43.28000000000001,45.27000000000001,275.94000000000005,2020,12
34,135_2500,4126,26251,2796,135,2500,2020-12,2020,0.5960704998555331,41.260000000000005,27.960000000000004,262.51000000000005,2020,12
35,315_2000,2039,39226,1733,315,2000,2020-12,2020,0.5405620360551432,20.390000000000004,17.330000000000002,392.2600000000001,2020,12
36,0_2000,1942,35456,2431,0,2000,2020-12,2020,0.4440887262748685,19.420000000000005,24.310000000000006,354.56000000000006,2020,12
37,270_4500,0,0,0,270,4500,2020-12,2020,,0.0,0.0,0.0,2020,12
38,315_4500,0,0,0,315,4500,2020-12,2020,,0.0,0.0,0.0,2020,12
39,225_3500,49,2280,945,225,3500,2020-12,2020,0.04929577464788732,0.4900000000000001,9.450000000000001,22.800000000000004,2020,12
40,90_4000,0,20,0,90,4000,2020-12,2020,,0.0,0.0,0.20000000000000004,2020,12
41,270_2000,1400,35246,1747,270,2000,2020-12,2020,0.44486812837623135,14.000000000000004,17.470000000000002,352.4600000000001,2020,12
42,315_1500,2351,63820,1041,315,1500,2020-12,2020,0.6931014150943396,23.510000000000005,10.410000000000002,638.2000000000002,2020,12
43,180_2000,1277,33139,2845,180,2000,2020-12,2020,0.30980106744298885,12.770000000000003,28.450000000000006,331.39000000000004,2020,12
44,180_4500,0,0,0,180,4500,2020-12,2020,,0.0,0.0,0.0,2020,12
45,45_3500,96,3164,1026,45,3500,2020-12,2020,0.0855614973262032,0.9600000000000002,10.260000000000002,31.640000000000008,2020,12
46,0_1500,2513,65477,1078,0,1500,2020-12,2020,0.6998050682261209,25.130000000000006,10.780000000000003,654.7700000000001,2020,12
47,270_1500,1923,49944,1340,270,1500,2020-12,2020,0.5893349678210236,19.230000000000004,13.400000000000002,499.4400000000001,2020,12
48,90_3500,69,2915,906,90,3500,2020-12,2020,0.07076923076923076,0.6900000000000002,9.060000000000002,29.150000000000006,2020,12
49,135_3500,55,2452,704,135,3500,2020-12,2020,0.07246376811594203,0.5500000000000002,7.040000000000001,24.520000000000003,2020,12
50,315_3000,546,15789,5618,315,3000,2020-12,2020,0.08857884490590526,5.460000000000001,56.180000000000014,157.89000000000004,2020,12
51,0_3000,759,15932,6408,0,3000,2020-12,2020,0.10590205106739221,7.590000000000002,64.08000000000001,159.32000000000002,2020,12
52,225_2000,1032,27108,2555,225,2000,2020-12,2020,0.2877056035684416,10.320000000000002,25.550000000000004,271.08000000000004,2020,12
53,270_3000,487,14820,5090,270,3000,2020-12,2020,0.08732293347677964,4.870000000000001,50.90000000000001,148.20000000000002,2020,12
54,45_4000,0,7,0,45,4000,2020-12,2020,,0.0,0.0,0.07,2020,12
55,225_4500,0,0,0,225,4500,2020-12,2020,,0.0,0.0,0.0,2020,12
0,180_3000,1569,11089,3488,180,3000,2021-01,2020,0.3102630017797113,15.690000000000003,34.88000000000001,110.89000000000001,2021,01
1,45_2500,5745,26276,7626,45,2500,2021-01,2020,0.42966120708997085,57.45000000000001,76.26000000000002,262.76000000000005,2021,01
2,0_2500,5957,26644,9032,0,2500,2021-01,2020,0.39742477817065847,59.570000000000014,90.32000000000002,266.44000000000005,2021,01
3,180_1500,2363,60409,1475,180,1500,2021-01,2020,0.6156852527357999,23.630000000000006,14.750000000000004,604.0900000000001,2021,01
4,135_2000,2172,35129,3846,135,2000,2021-01,2020,0.3609172482552343,21.720000000000006,38.46000000000001,351.2900000000001,2021,01
5,0_4000,1,20,2,0,4000,2021-01,2020,0.3333333333333333,0.010000000000000002,0.020000000000000004,0.20000000000000004,2021,01
6,225_3000,1948,12675,5981,225,3000,2021-01,2020,0.2456804136713331,19.480000000000004,59.81000000000001,126.75000000000003,2021,01
7,315_4000,0,25,6,315,4000,2021-01,2020,0.0,0.0,0.06000000000000001,0.25000000000000006,2021,01
8,135_4500,0,0,0,135,4500,2021-01,2020,,0.0,0.0,0.0,2021,01
9,90_4500,0,0,0,90,4500,2021-01,2020,,0.0,0.0,0.0,2021,01
10,225_1500,2352,46051,1173,225,1500,2021-01,2020,0.6672340425531915,23.520000000000003,11.730000000000002,460.5100000000001,2021,01
11,90_2000,2777,34105,3862,90,2000,2021-01,2020,0.41828588642867903,27.770000000000007,38.620000000000005,341.05000000000007,2021,01
12,270_2500,7693,30397,8660,270,2500,2021-01,2020,0.4704335595915123,76.93000000000002,86.60000000000002,303.9700000000001,2021,01
13,315_2500,7182,30520,9511,315,2500,2021-01,2020,0.43024022045168636,71.82000000000001,95.11000000000001,305.20000000000005,2021,01
14,45_3000,658,14562,6951,45,3000,2021-01,2020,0.08647654093836246,6.580000000000001,69.51000000000002,145.62000000000003,2021,01
15,270_4000,1,15,6,270,4000,2021-01,2020,0.14285714285714285,0.010000000000000002,0.06000000000000001,0.15000000000000002,2021,01
16,180_4000,0,14,3,180,4000,2021-01,2020,0.0,0.0,0.030000000000000006,0.14,2021,01
17,45_1500,3004,51376,955,45,1500,2021-01,2020,0.7587774690578429,30.040000000000006,9.550000000000002,513.7600000000001,2021,01
18,180_2500,4991,23532,4601,180,2500,2021-01,2020,0.5203294412010009,49.91000000000001,46.01000000000001,235.32000000000005,2021,01
19,135_1500,2825,59707,1690,135,1500,2021-01,2020,0.6256921373200443,28.250000000000007,16.900000000000002,597.0700000000002,2021,01
20,0_3500,90,3387,1869,0,3500,2021-01,2020,0.045941807044410414,0.9000000000000001,18.690000000000005,33.870000000000005,2021,01
21,225_4000,0,9,5,225,4000,2021-01,2020,0.0,0.0,0.05000000000000001,0.09000000000000002,2021,01
22,90_1500,3268,49408,1395,90,1500,2021-01,2020,0.7008363714346987,32.68000000000001,13.950000000000003,494.0800000000001,2021,01
23,135_3000,1191,12382,3275,135,3000,2021-01,2020,0.2666815942678012,11.910000000000002,32.75000000000001,123.82000000000002,2021,01
24,45_4500,0,0,0,45,4500,2021-01,2020,,0.0,0.0,0.0,2021,01
25,225_2500,6573,22701,6634,225,2500,2021-01,2020,0.49769061861134245,65.73000000000002,66.34000000000002,227.01000000000005,2021,01
26,270_3500,82,2746,1489,270,3500,2021-01,2020,0.052196053469127944,0.8200000000000002,14.890000000000002,27.460000000000004,2021,01
27,315_3500,120,3532,1839,315,3500,2021-01,2020,0.06125574272588055,1.2000000000000002,18.390000000000004,35.32000000000001,2021,01
28,45_2000,2541,32185,3619,45,2000,2021-01,2020,0.4125,25.410000000000004,36.190000000000005,321.8500000000001,2021,01
29,90_3000,805,13201,4608,90,3000,2021-01,2020,0.1487160539442084,8.05,46.08000000000001,132.01000000000002,2021,01
30,180_3500,59,2232,941,180,3500,2021-01,2020,0.059,0.5900000000000001,9.410000000000002,22.320000000000004,2021,01
31,0_4500,0,0,0,0,4500,2021-01,2020,,0.0,0.0,0.0,2021,01
32,135_4000,0,14,0,135,4000,2021-01,2020,,0.0,0.0,0.14,2021,01
33,90_2500,5370,27594,5249,90,2500,2021-01,2020,0.5056973349656276,53.70000000000001,52.49000000000001,275.94000000000005,2021,01
34,135_2500,4939,26251,3515,135,2500,2021-01,2020,0.5842204873432695,49.39000000000001,35.150000000000006,262.51000000000005,2021,01
35,315_2000,2457,39226,3006,315,2000,2021-01,2020,0.4497528830313015,24.570000000000004,30.060000000000006,392.2600000000001,2021,01
36,0_2000,2409,35456,3594,0,2000,2021-01,2020,0.4012993503248376,24.090000000000003,35.940000000000005,354.56000000000006,2021,01
37,270_4500,0,0,0,270,4500,2021-01,2020,,0.0,0.0,0.0,2021,01
38,315_4500,0,0,0,315,4500,2021-01,2020,,0.0,0.0,0.0,2021,01
39,225_3500,70,2280,1302,225,3500,2021-01,2020,0.05102040816326531,0.7000000000000002,13.020000000000003,22.800000000000004,2021,01
40,90_4000,0,20,1,90,4000,2021-01,2020,0.0,0.0,0.010000000000000002,0.20000000000000004,2021,01
41,270_2000,2236,35246,2848,270,2000,2021-01,2020,0.43981117230527145,22.360000000000003,28.480000000000004,352.4600000000001,2021,01
42,315_1500,3002,63820,939,315,1500,2021-01,2020,0.7617356001014971,30.020000000000007,9.390000000000002,638.2000000000002,2021,01
43,180_2000,1730,33139,4675,180,2000,2021-01,2020,0.27010148321623734,17.300000000000004,46.75000000000001,331.39000000000004,2021,01
44,180_4500,0,0,0,180,4500,2021-01,2020,,0.0,0.0,0.0,2021,01
45,45_3500,78,3164,1448,45,3500,2021-01,2020,0.05111402359108781,0.7800000000000001,14.480000000000002,31.640000000000008,2021,01
46,0_1500,3063,65477,978,0,1500,2021-01,2020,0.7579806978470676,30.630000000000006,9.780000000000001,654.7700000000001,2021,01
47,270_1500,2545,49944,1037,270,1500,2021-01,2020,0.7104969290898939,25.450000000000006,10.370000000000003,499.4400000000001,2021,01
48,90_3500,65,2915,1268,90,3500,2021-01,2020,0.04876219054763691,0.6500000000000001,12.680000000000003,29.150000000000006,2021,01
49,135_3500,64,2452,999,135,3500,2021-01,2020,0.060206961429915336,0.6400000000000001,9.990000000000002,24.520000000000003,2021,01
50,315_3000,854,15789,8430,315,3000,2021-01,2020,0.09198621283929341,8.540000000000001,84.30000000000001,157.89000000000004,2021,01
51,0_3000,772,15932,9382,0,3000,2021-01,2020,0.07602915107346858,7.7200000000000015,93.82000000000002,159.32000000000002,2021,01
52,225_2000,1702,27108,3718,225,2000,2021-01,2020,0.31402214022140224,17.020000000000003,37.18000000000001,271.08000000000004,2021,01
53,270_3000,915,14820,7598,270,3000,2021-01,2020,0.10748267355808763,9.150000000000002,75.98000000000002,148.20000000000002,2021,01
54,45_4000,0,7,1,45,4000,2021-01,2020,0.0,0.0,0.010000000000000002,0.07,2021,01
55,225_4500,0,0,0,225,4500,2021-01,2020,,0.0,0.0,0.0,2021,01
0,180_3000,3542,11089,1953,180,3000,2021-02,2020,0.6445859872611465,35.42000000000001,19.530000000000005,110.89000000000001,2021,02
1,45_2500,4321,26276,7398,45,2500,2021-02,2020,0.3687174673606963,43.21000000000001,73.98000000000002,262.76000000000005,2021,02
2,0_2500,4004,26644,8272,0,2500,2021-02,2020,0.32616487455197135,40.040000000000006,82.72000000000001,266.44000000000005,2021,02
3,180_1500,590,60409,399,180,1500,2021-02,2020,0.596562184024267,5.900000000000001,3.9900000000000007,604.0900000000001,2021,02
4,135_2000,3095,35129,2911,135,2000,2021-02,2020,0.5153180153180154,30.950000000000006,29.110000000000007,351.2900000000001,2021,02
5,0_4000,0,20,12,0,4000,2021-02,2020,0.0,0.0,0.12000000000000002,0.20000000000000004,2021,02
6,225_3000,1801,12675,2642,225,3000,2021-02,2020,0.40535674094080576,18.010000000000005,26.420000000000005,126.75000000000003,2021,02
7,315_4000,0,25,9,315,4000,2021-02,2020,0.0,0.0,0.09000000000000002,0.25000000000000006,2021,02
8,135_4500,0,0,0,135,4500,2021-02,2020,,0.0,0.0,0.0,2021,02
9,90_4500,0,0,0,90,4500,2021-02,2020,,0.0,0.0,0.0,2021,02
10,225_1500,371,46051,249,225,1500,2021-02,2020,0.5983870967741935,3.710000000000001,2.4900000000000007,460.5100000000001,2021,02
11,90_2000,2303,34105,3347,90,2000,2021-02,2020,0.40761061946902655,23.030000000000005,33.470000000000006,341.05000000000007,2021,02
12,270_2500,3745,30397,5673,270,2500,2021-02,2020,0.3976428116372903,37.45000000000001,56.73000000000001,303.9700000000001,2021,02
13,315_2500,3771,30520,8872,315,2500,2021-02,2020,0.298267816182868,37.71000000000001,88.72000000000001,305.20000000000005,2021,02
14,45_3000,942,14562,6787,45,3000,2021-02,2020,0.12187863889248286,9.420000000000002,67.87000000000002,145.62000000000003,2021,02
15,270_4000,0,15,6,270,4000,2021-02,2020,0.0,0.0,0.06000000000000001,0.15000000000000002,2021,02
16,180_4000,0,14,4,180,4000,2021-02,2020,0.0,0.0,0.04000000000000001,0.14,2021,02
17,45_1500,577,51376,523,45,1500,2021-02,2020,0.5245454545454545,5.770000000000001,5.230000000000001,513.7600000000001,2021,02
18,180_2500,7007,23532,1712,180,2500,2021-02,2020,0.8036472072485377,70.07000000000001,17.120000000000005,235.32000000000005,2021,02
19,135_1500,959,59707,754,135,1500,2021-02,2020,0.5598365440747227,9.590000000000002,7.540000000000002,597.0700000000002,2021,02
20,0_3500,108,3387,1983,0,3500,2021-02,2020,0.05164992826398852,1.0800000000000003,19.830000000000005,33.870000000000005,2021,02
21,225_4000,0,9,0,225,4000,2021-02,2020,,0.0,0.0,0.09000000000000002,2021,02
22,90_1500,735,49408,758,90,1500,2021-02,2020,0.49229738780977894,7.350000000000001,7.580000000000002,494.0800000000001,2021,02
23,135_3000,3930,12382,4007,135,3000,2021-02,2020,0.4951493007433539,39.300000000000004,40.07000000000001,123.82000000000002,2021,02
24,45_4500,0,0,0,45,4500,2021-02,2020,,0.0,0.0,0.0,2021,02
25,225_2500,3755,22701,1993,225,2500,2021-02,2020,0.6532707028531664,37.550000000000004,19.930000000000003,227.01000000000005,2021,02
26,270_3500,57,2746,1007,270,3500,2021-02,2020,0.05357142857142857,0.5700000000000001,10.070000000000002,27.460000000000004,2021,02
27,315_3500,106,3532,1658,315,3500,2021-02,2020,0.060090702947845805,1.0600000000000003,16.580000000000002,35.32000000000001,2021,02
28,45_2000,1123,32185,2483,45,2000,2021-02,2020,0.31142540210759845,11.230000000000002,24.830000000000005,321.8500000000001,2021,02
29,90_3000,1481,13201,6021,90,3000,2021-02,2020,0.1974140229272194,14.810000000000002,60.210000000000015,132.01000000000002,2021,02
30,180_3500,292,2232,735,180,3500,2021-02,2020,0.28432327166504384,2.9200000000000004,7.350000000000001,22.320000000000004,2021,02
31,0_4500,0,0,0,0,4500,2021-02,2020,,0.0,0.0,0.0,2021,02
32,135_4000,0,14,8,135,4000,2021-02,2020,0.0,0.0,0.08000000000000002,0.14,2021,02
33,90_2500,6797,27594,6137,90,2500,2021-02,2020,0.5255141487552188,67.97000000000001,61.37000000000001,275.94000000000005,2021,02
34,135_2500,9697,26251,3817,135,2500,2021-02,2020,0.7175521681219477,96.97000000000001,38.17000000000001,262.51000000000005,2021,02
35,315_2000,732,39226,2162,315,2000,2021-02,2020,0.25293711126468554,7.320000000000001,21.620000000000005,392.2600000000001,2021,02
36,0_2000,718,35456,2397,0,2000,2021-02,2020,0.2304975922953451,7.1800000000000015,23.970000000000006,354.56000000000006,2021,02
37,270_4500,0,0,0,270,4500,2021-02,2020,,0.0,0.0,0.0,2021,02
38,315_4500,0,0,0,315,4500,2021-02,2020,,0.0,0.0,0.0,2021,02
39,225_3500,86,2280,506,225,3500,2021-02,2020,0.14527027027027026,0.8600000000000002,5.060000000000001,22.800000000000004,2021,02
40,90_4000,0,20,7,90,4000,2021-02,2020,0.0,0.0,0.07,0.20000000000000004,2021,02
41,270_2000,796,35246,1180,270,2000,2021-02,2020,0.402834008097166,7.960000000000002,11.800000000000002,352.4600000000001,2021,02
42,315_1500,377,63820,412,315,1500,2021-02,2020,0.47782002534854245,3.770000000000001,4.120000000000001,638.2000000000002,2021,02
43,180_2000,1949,33139,1615,180,2000,2021-02,2020,0.5468574635241302,19.490000000000006,16.150000000000002,331.39000000000004,2021,02
44,180_4500,0,0,0,180,4500,2021-02,2020,,0.0,0.0,0.0,2021,02
45,45_3500,128,3164,1860,45,3500,2021-02,2020,0.06438631790744467,1.2800000000000002,18.600000000000005,31.640000000000008,2021,02
46,0_1500,432,65477,504,0,1500,2021-02,2020,0.46153846153846156,4.320000000000001,5.040000000000001,654.7700000000001,2021,02
47,270_1500,312,49944,284,270,1500,2021-02,2020,0.5234899328859061,3.1200000000000006,2.8400000000000007,499.4400000000001,2021,02
48,90_3500,132,2915,1862,90,3500,2021-02,2020,0.06619859578736209,1.3200000000000003,18.620000000000005,29.150000000000006,2021,02
49,135_3500,285,2452,1475,135,3500,2021-02,2020,0.16193181818181818,2.8500000000000005,14.750000000000004,24.520000000000003,2021,02
50,315_3000,940,15789,7346,315,3000,2021-02,2020,0.11344436398744871,9.400000000000002,73.46000000000001,157.89000000000004,2021,02
51,0_3000,995,15932,8459,0,3000,2021-02,2020,0.10524645652633806,9.950000000000001,84.59000000000002,159.32000000000002,2021,02
52,225_2000,881,27108,786,225,2000,2021-02,2020,0.528494301139772,8.810000000000002,7.860000000000001,271.08000000000004,2021,02
53,270_3000,1034,14820,4765,270,3000,2021-02,2020,0.17830660458699776,10.340000000000002,47.65000000000001,148.20000000000002,2021,02
54,45_4000,0,7,4,45,4000,2021-02,2020,0.0,0.0,0.04000000000000001,0.07,2021,02
55,225_4500,0,0,0,225,4500,2021-02,2020,,0.0,0.0,0.0,2021,02
0,180_3000,3828,11089,2069,180,3000,2021-03,2020,0.6491436323554349,38.28000000000001,20.690000000000005,110.89000000000001,2021,03
1,45_2500,7188,26276,11152,45,2500,2021-03,2020,0.39193020719738275,71.88000000000001,111.52000000000002,262.76000000000005,2021,03
2,0_2500,6834,26644,12939,0,2500,2021-03,2020,0.34562281899560005,68.34000000000002,129.39000000000001,266.44000000000005,2021,03
3,180_1500,1239,60409,1061,180,1500,2021-03,2020,0.538695652173913,12.390000000000002,10.610000000000001,604.0900000000001,2021,03
4,135_2000,8319,35129,2124,135,2000,2021-03,2020,0.7966101694915254,83.19000000000001,21.240000000000006,351.2900000000001,2021,03
5,0_4000,2,20,13,0,4000,2021-03,2020,0.13333333333333333,0.020000000000000004,0.13000000000000003,0.20000000000000004,2021,03
6,225_3000,5192,12675,2982,225,3000,2021-03,2020,0.6351847320773183,51.92000000000001,29.820000000000007,126.75000000000003,2021,03
7,315_4000,0,25,19,315,4000,2021-03,2020,0.0,0.0,0.19000000000000003,0.25000000000000006,2021,03
8,135_4500,0,0,0,135,4500,2021-03,2020,,0.0,0.0,0.0,2021,03
9,90_4500,0,0,0,90,4500,2021-03,2020,,0.0,0.0,0.0,2021,03
10,225_1500,1059,46051,900,225,1500,2021-03,2020,0.5405819295558959,10.590000000000002,9.000000000000002,460.5100000000001,2021,03
11,90_2000,9466,34105,2908,90,2000,2021-03,2020,0.764991110392759,94.66000000000003,29.080000000000005,341.05000000000007,2021,03
12,270_2500,13090,30397,6768,270,2500,2021-03,2020,0.6591801792728371,130.90000000000003,67.68,303.9700000000001,2021,03
13,315_2500,9735,30520,11434,315,2500,2021-03,2020,0.459870565449478,97.35000000000002,114.34000000000002,305.20000000000005,2021,03
14,45_3000,721,14562,8811,45,3000,2021-03,2020,0.07563994964330675,7.210000000000002,88.11000000000001,145.62000000000003,2021,03
15,270_4000,0,15,10,270,4000,2021-03,2020,0.0,0.0,0.10000000000000002,0.15000000000000002,2021,03
16,180_4000,0,14,7,180,4000,2021-03,2020,0.0,0.0,0.07,0.14,2021,03
17,45_1500,2988,51376,1826,45,1500,2021-03,2020,0.6206896551724138,29.880000000000006,18.260000000000005,513.7600000000001,2021,03
18,180_2500,11321,23532,1244,180,2500,2021-03,2020,0.9009948269001193,113.21000000000002,12.440000000000003,235.32000000000005,2021,03
19,135_1500,2126,59707,1751,135,1500,2021-03,2020,0.5483621356719113,21.260000000000005,17.510000000000005,597.0700000000002,2021,03
20,0_3500,79,3387,2470,0,3500,2021-03,2020,0.030992546096508436,0.7900000000000001,24.700000000000006,33.870000000000005,2021,03
21,225_4000,0,9,6,225,4000,2021-03,2020,0.0,0.0,0.06000000000000001,0.09000000000000002,2021,03
22,90_1500,3099,49408,1988,90,1500,2021-03,2020,0.6091999213681935,30.990000000000006,19.880000000000003,494.0800000000001,2021,03
23,135_3000,2164,12382,3453,135,3000,2021-03,2020,0.3852590350721026,21.640000000000004,34.53000000000001,123.82000000000002,2021,03
24,45_4500,0,0,0,45,4500,2021-03,2020,,0.0,0.0,0.0,2021,03
25,225_2500,12144,22701,2502,225,2500,2021-03,2020,0.82916837361737,121.44000000000003,25.020000000000003,227.01000000000005,2021,03
26,270_3500,81,2746,1602,270,3500,2021-03,2020,0.0481283422459893,0.8100000000000002,16.020000000000003,27.460000000000004,2021,03
27,315_3500,85,3532,2237,315,3500,2021-03,2020,0.03660637381567614,0.8500000000000002,22.370000000000005,35.32000000000001,2021,03
28,45_2000,6969,32185,5496,45,2000,2021-03,2020,0.5590854392298436,69.69000000000001,54.96000000000001,321.8500000000001,2021,03
29,90_3000,1207,13201,5399,90,3000,2021-03,2020,0.18271268543748106,12.070000000000002,53.99000000000001,132.01000000000002,2021,03
30,180_3500,196,2232,945,180,3500,2021-03,2020,0.17177914110429449,1.9600000000000004,9.450000000000001,22.320000000000004,2021,03
31,0_4500,0,0,0,0,4500,2021-03,2020,,0.0,0.0,0.0,2021,03
32,135_4000,0,14,5,135,4000,2021-03,2020,0.0,0.0,0.05000000000000001,0.14,2021,03
33,90_2500,9036,27594,5080,90,2500,2021-03,2020,0.6401246812128082,90.36000000000001,50.80000000000001,275.94000000000005,2021,03
34,135_2500,10045,26251,2231,135,2500,2021-03,2020,0.8182632779406973,100.45000000000002,22.310000000000006,262.51000000000005,2021,03
35,315_2000,5410,39226,4420,315,2000,2021-03,2020,0.5503560528992879,54.10000000000001,44.20000000000001,392.2600000000001,2021,03
36,0_2000,4118,35456,7223,0,2000,2021-03,2020,0.363107309761044,41.18000000000001,72.23000000000002,354.56000000000006,2021,03
37,270_4500,0,0,0,270,4500,2021-03,2020,,0.0,0.0,0.0,2021,03
38,315_4500,0,0,0,315,4500,2021-03,2020,,0.0,0.0,0.0,2021,03
39,225_3500,213,2280,1108,225,3500,2021-03,2020,0.16124148372445118,2.1300000000000003,11.080000000000002,22.800000000000004,2021,03
40,90_4000,0,20,2,90,4000,2021-03,2020,0.0,0.0,0.020000000000000004,0.20000000000000004,2021,03
41,270_2000,5763,35246,2893,270,2000,2021-03,2020,0.6657809611829945,57.63000000000001,28.930000000000007,352.4600000000001,2021,03
42,315_1500,2229,63820,1658,315,1500,2021-03,2020,0.5734499614098276,22.290000000000003,16.580000000000002,638.2000000000002,2021,03
43,180_2000,6915,33139,1914,180,2000,2021-03,2020,0.783214407067618,69.15000000000002,19.140000000000004,331.39000000000004,2021,03
44,180_4500,0,0,0,180,4500,2021-03,2020,,0.0,0.0,0.0,2021,03
45,45_3500,68,3164,1971,45,3500,2021-03,2020,0.03334968121628249,0.6800000000000002,19.710000000000004,31.640000000000008,2021,03
46,0_1500,2779,65477,1937,0,1500,2021-03,2020,0.5892705682782019,27.790000000000006,19.370000000000005,654.7700000000001,2021,03
47,270_1500,1622,49944,1347,270,1500,2021-03,2020,0.5463118895250926,16.220000000000002,13.470000000000002,499.4400000000001,2021,03
48,90_3500,62,2915,1516,90,3500,2021-03,2020,0.03929024081115336,0.6200000000000001,15.160000000000004,29.150000000000006,2021,03
49,135_3500,81,2452,1195,135,3500,2021-03,2020,0.06347962382445141,0.8100000000000002,11.950000000000003,24.520000000000003,2021,03
50,315_3000,1264,15789,9450,315,3000,2021-03,2020,0.11797647937278327,12.640000000000002,94.50000000000001,157.89000000000004,2021,03
51,0_3000,922,15932,11045,0,3000,2021-03,2020,0.07704520765438289,9.220000000000002,110.45000000000002,159.32000000000002,2021,03
52,225_2000,5144,27108,2029,225,2000,2021-03,2020,0.7171336958037083,51.44000000000001,20.290000000000003,271.08000000000004,2021,03
53,270_3000,2800,14820,6424,270,3000,2021-03,2020,0.30355594102341715,28.000000000000007,64.24000000000001,148.20000000000002,2021,03
54,45_4000,0,7,4,45,4000,2021-03,2020,0.0,0.0,0.04000000000000001,0.07,2021,03
55,225_4500,0,0,0,225,4500,2021-03,2020,,0.0,0.0,0.0,2021,03
0,180_3000,4236,11089,1342,180,3000,2021-04,2020,0.7594119756185013,42.36000000000001,13.420000000000003,110.89000000000001,2021,04
1,45_2500,12429,26276,6073,45,2500,2021-04,2020,0.6717652145713977,124.29000000000002,60.73000000000001,262.76000000000005,2021,04
2,0_2500,10169,26644,8767,0,2500,2021-04,2020,0.5370194338825518,101.69000000000003,87.67000000000002,266.44000000000005,2021,04
3,180_1500,667,60409,734,180,1500,2021-04,2020,0.4760885082084226,6.670000000000002,7.340000000000002,604.0900000000001,2021,04
4,135_2000,6597,35129,2099,135,2000,2021-04,2020,0.7586246550137995,65.97000000000001,20.990000000000006,351.2900000000001,2021,04
5,0_4000,0,20,10,0,4000,2021-04,2020,0.0,0.0,0.10000000000000002,0.20000000000000004,2021,04
6,225_3000,5274,12675,2019,225,3000,2021-04,2020,0.7231591937474291,52.74000000000001,20.190000000000005,126.75000000000003,2021,04
7,315_4000,0,25,15,315,4000,2021-04,2020,0.0,0.0,0.15000000000000002,0.25000000000000006,2021,04
8,135_4500,0,0,0,135,4500,2021-04,2020,,0.0,0.0,0.0,2021,04
9,90_4500,0,0,0,90,4500,2021-04,2020,,0.0,0.0,0.0,2021,04
10,225_1500,481,46051,463,225,1500,2021-04,2020,0.5095338983050848,4.8100000000000005,4.630000000000001,460.5100000000001,2021,04
11,90_2000,9387,34105,1662,90,2000,2021-04,2020,0.849579147434157,93.87000000000002,16.620000000000005,341.05000000000007,2021,04
12,270_2500,13636,30397,3624,270,2500,2021-04,2020,0.7900347624565469,136.36,36.24000000000001,303.9700000000001,2021,04
13,315_2500,11916,30520,7607,315,2500,2021-04,2020,0.6103570148030528,119.16000000000003,76.07000000000002,305.20000000000005,2021,04
14,45_3000,2254,14562,7328,45,3000,2021-04,2020,0.23523272803172615,22.540000000000003,73.28000000000002,145.62000000000003,2021,04
15,270_4000,0,15,8,270,4000,2021-04,2020,0.0,0.0,0.08000000000000002,0.15000000000000002,2021,04
16,180_4000,0,14,3,180,4000,2021-04,2020,0.0,0.0,0.030000000000000006,0.14,2021,04
17,45_1500,1907,51376,788,45,1500,2021-04,2020,0.7076066790352504,19.070000000000004,7.880000000000002,513.7600000000001,2021,04
18,180_2500,10183,23532,701,180,2500,2021-04,2020,0.9355935317897832,101.83000000000003,7.010000000000002,235.32000000000005,2021,04
19,135_1500,1059,59707,927,135,1500,2021-04,2020,0.5332326283987915,10.590000000000002,9.270000000000001,597.0700000000002,2021,04
20,0_3500,147,3387,2368,0,3500,2021-04,2020,0.0584493041749503,1.4700000000000002,23.680000000000003,33.870000000000005,2021,04
21,225_4000,0,9,6,225,4000,2021-04,2020,0.0,0.0,0.06000000000000001,0.09000000000000002,2021,04
22,90_1500,1636,49408,924,90,1500,2021-04,2020,0.6390625,16.360000000000003,9.240000000000002,494.0800000000001,2021,04
23,135_3000,3878,12382,1828,135,3000,2021-04,2020,0.6796354714335787,38.78000000000001,18.280000000000005,123.82000000000002,2021,04
24,45_4500,0,0,0,45,4500,2021-04,2020,,0.0,0.0,0.0,2021,04
25,225_2500,10863,22701,1148,225,2500,2021-04,2020,0.9044209474648239,108.63000000000002,11.480000000000002,227.01000000000005,2021,04
26,270_3500,195,2746,1401,270,3500,2021-04,2020,0.12218045112781954,1.9500000000000004,14.010000000000003,27.460000000000004,2021,04
27,315_3500,154,3532,2093,315,3500,2021-04,2020,0.06853582554517133,1.5400000000000003,20.930000000000003,35.32000000000001,2021,04
28,45_2000,9359,32185,2093,45,2000,2021-04,2020,0.8172371638141809,93.59000000000002,20.930000000000003,321.8500000000001,2021,04
